time,open,high,low,close,volume
10.05.2020 00:00:00.000,0.97034,0.97034,0.97034,0.97034,0
10.05.2020 01:00:00.000,0.97034,0.97034,0.97034,0.97034,0
10.05.2020 02:00:00.000,0.97034,0.97034,0.97034,0.97034,0
10.05.2020 03:00:00.000,0.97034,0.97034,0.97034,0.97034,0
10.05.2020 04:00:00.000,0.97034,0.97034,0.97034,0.97034,0
10.05.2020 05:00:00.000,0.97034,0.97034,0.97034,0.97034,0
10.05.2020 06:00:00.000,0.97034,0.97034,0.97034,0.97034,0
10.05.2020 07:00:00.000,0.97034,0.97034,0.97034,0.97034,0
10.05.2020 08:00:00.000,0.97034,0.97034,0.97034,0.97034,0
10.05.2020 09:00:00.000,0.97034,0.97034,0.97034,0.97034,0
10.05.2020 10:00:00.000,0.97034,0.97034,0.97034,0.97034,0
10.05.2020 11:00:00.000,0.97034,0.97034,0.97034,0.97034,0
10.05.2020 12:00:00.000,0.97034,0.97034,0.97034,0.97034,0
10.05.2020 13:00:00.000,0.97034,0.97034,0.97034,0.97034,0
10.05.2020 14:00:00.000,0.97034,0.97034,0.97034,0.97034,0
10.05.2020 15:00:00.000,0.97034,0.97034,0.97034,0.97034,0
10.05.2020 16:00:00.000,0.97034,0.97034,0.97034,0.97034,0
10.05.2020 17:00:00.000,0.97034,0.97034,0.97034,0.97034,0
10.05.2020 18:00:00.000,0.97034,0.97034,0.97034,0.97034,0
10.05.2020 19:00:00.000,0.97034,0.97034,0.97034,0.97034,0
10.05.2020 20:00:00.000,0.97034,0.97034,0.97034,0.97034,0
10.05.2020 21:00:00.000,0.97084,0.97244,0.97084,0.97167,373730010.9863
10.05.2020 22:00:00.000,0.97183,0.97199,0.97120,0.97151,2262860107.4219
10.05.2020 23:00:00.000,0.97150,0.97191,0.97096,0.97118,2755070068.3594
11.05.2020 00:00:00.000,0.97116,0.97142,0.97039,0.97042,1815640014.6484
11.05.2020 01:00:00.000,0.97042,0.97078,0.97008,0.97008,1805290039.0625
11.05.2020 02:00:00.000,0.97008,0.97043,0.97000,0.97028,1155339965.8203
11.05.2020 03:00:00.000,0.97028,0.97056,0.97025,0.97045,796590026.8555
11.05.2020 04:00:00.000,0.97044,0.97059,0.97018,0.97039,939570007.3242
11.05.2020 05:00:00.000,0.97039,0.97099,0.97032,0.97096,922150024.4141
11.05.2020 06:00:00.000,0.97095,0.97163,0.97081,0.97121,2980090087.8906
11.05.2020 07:00:00.000,0.97120,0.97248,0.97096,0.97177,5271129882.8125
11.05.2020 08:00:00.000,0.97179,0.97364,0.97136,0.97277,5048379882.8125
11.05.2020 09:00:00.000,0.97280,0.97336,0.97159,0.97183,3604840087.8906
11.05.2020 10:00:00.000,0.97185,0.97254,0.97148,0.97226,3137030029.2969
11.05.2020 11:00:00.000,0.97228,0.97266,0.97178,0.97238,3386459960.9375
11.05.2020 12:00:00.000,0.97236,0.97251,0.97143,0.97206,5015319824.2188
11.05.2020 13:00:00.000,0.97205,0.97206,0.97035,0.97117,5763109863.2813
11.05.2020 14:00:00.000,0.97115,0.97281,0.97086,0.97165,6849410156.25
11.05.2020 15:00:00.000,0.97168,0.97346,0.97146,0.97224,5803819824.2188
11.05.2020 16:00:00.000,0.97223,0.97302,0.97221,0.97288,3351429931.6406
