time,open,high,low,close,volume
10.05.2020 00:00:00.000,132.292,132.292,132.292,132.292,0
10.05.2020 01:00:00.000,132.292,132.292,132.292,132.292,0
10.05.2020 02:00:00.000,132.292,132.292,132.292,132.292,0
10.05.2020 03:00:00.000,132.292,132.292,132.292,132.292,0
10.05.2020 04:00:00.000,132.292,132.292,132.292,132.292,0
10.05.2020 05:00:00.000,132.292,132.292,132.292,132.292,0
10.05.2020 06:00:00.000,132.292,132.292,132.292,132.292,0
10.05.2020 07:00:00.000,132.292,132.292,132.292,132.292,0
10.05.2020 08:00:00.000,132.292,132.292,132.292,132.292,0
10.05.2020 09:00:00.000,132.292,132.292,132.292,132.292,0
10.05.2020 10:00:00.000,132.292,132.292,132.292,132.292,0
10.05.2020 11:00:00.000,132.292,132.292,132.292,132.292,0
10.05.2020 12:00:00.000,132.292,132.292,132.292,132.292,0
10.05.2020 13:00:00.000,132.292,132.292,132.292,132.292,0
10.05.2020 14:00:00.000,132.292,132.292,132.292,132.292,0
10.05.2020 15:00:00.000,132.292,132.292,132.292,132.292,0
10.05.2020 16:00:00.000,132.292,132.292,132.292,132.292,0
10.05.2020 17:00:00.000,132.292,132.292,132.292,132.292,0
10.05.2020 18:00:00.000,132.292,132.292,132.292,132.292,0
10.05.2020 19:00:00.000,132.292,132.292,132.292,132.292,0
10.05.2020 20:00:00.000,132.292,132.292,132.292,132.292,0
10.05.2020 21:00:00.000,132.081,132.269,131.995,132.099,620250000
10.05.2020 22:00:00.000,132.237,132.615,132.217,132.578,9353610351.5625
10.05.2020 23:00:00.000,132.581,132.764,132.465,132.757,5393120117.1875
11.05.2020 00:00:00.000,132.761,132.919,132.677,132.895,6144660156.25
11.05.2020 01:00:00.000,132.892,132.957,132.775,132.842,7392120117.1875
11.05.2020 02:00:00.000,132.843,132.879,132.706,132.741,4621080078.125
11.05.2020 03:00:00.000,132.743,132.916,132.678,132.903,3152879882.8125
11.05.2020 04:00:00.000,132.903,132.987,132.865,132.893,3668280029.2969
11.05.2020 05:00:00.000,132.892,132.903,132.710,132.730,4227490234.375
11.05.2020 06:00:00.000,132.730,133.187,132.668,133.060,8952160156.25
11.05.2020 07:00:00.000,133.059,133.065,132.698,132.703,12320830078.125
11.05.2020 08:00:00.000,132.704,132.730,132.371,132.651,11072230468.75
11.05.2020 09:00:00.000,132.652,132.692,132.432,132.579,8578580078.125
11.05.2020 10:00:00.000,132.580,132.618,132.148,132.148,9232230468.75
11.05.2020 11:00:00.000,132.155,132.255,131.876,131.895,9631309570.3125
11.05.2020 12:00:00.000,131.894,132.226,131.894,132.094,12843519531.25
11.05.2020 13:00:00.000,132.093,132.776,132.093,132.727,16501439453.125
11.05.2020 14:00:00.000,132.727,132.955,132.529,132.854,16753250000
11.05.2020 15:00:00.000,132.855,132.898,132.626,132.772,13358549804.6875
11.05.2020 16:00:00.000,132.773,132.944,132.668,132.904,10688330078.125
11.05.2020 17:00:00.000,132.900,133.022,132.837,132.894,7163450195.3125
11.05.2020 18:00:00.000,132.893,132.917,132.747,132.863,6142459960.9375
11.05.2020 19:00:00.000,132.862,132.894,132.774,132.774,5280959960.9375
11.05.2020 20:00:00.000,132.773,132.830,132.738,132.772,4252490234.375
11.05.2020 21:00:00.000,132.767,132.802,132.666,132.742,786099975.5859
11.05.2020 22:00:00.000,132.739,132.864,132.738,132.776,2356909912.1094
11.05.2020 23:00:00.000,132.777,132.814,132.610,132.675,4952410156.25
12.05.2020 00:00:00.000,132.674,132.685,132.192,132.246,9005009765.625
12.05.2020 01:00:00.000,132.244,132.423,132.212,132.327,5051439941.4063
12.05.2020 02:00:00.000,132.321,132.391,132.266,132.293,4244669921.875
12.05.2020 03:00:00.000,132.292,132.381,132.216,132.354,4145919921.875
12.05.2020 04:00:00.000,132.354,132.374,132.194,132.341,4303740234.375
12.05.2020 05:00:00.000,132.342,132.570,132.301,132.462,5405209960.9375
12.05.2020 06:00:00.000,132.463,132.709,132.313,132.658,8596610351.5625
12.05.2020 07:00:00.000,132.661,132.855,132.598,132.752,11222549804.6875
12.05.2020 08:00:00.000,132.751,132.760,132.299,132.504,11122480468.75
12.05.2020 09:00:00.000,132.501,132.671,132.457,132.569,8992290039.0625
12.05.2020 10:00:00.000,132.568,132.850,132.526,132.641,8782219726.5625
12.05.2020 11:00:00.000,132.642,132.835,132.621,132.769,9432169921.875
12.05.2020 12:00:00.000,132.772,132.852,132.657,132.785,12135650390.625
12.05.2020 13:00:00.000,132.785,132.824,132.367,132.457,16727769531.25
12.05.2020 14:00:00.000,132.456,132.516,132.059,132.224,16662839843.75
12.05.2020 15:00:00.000,132.224,132.257,131.946,131.973,11459509765.625
12.05.2020 16:00:00.000,131.972,132.113,131.851,131.961,11159940429.6875
12.05.2020 17:00:00.000,131.959,131.963,131.570,131.727,9539799804.6875
12.05.2020 18:00:00.000,131.727,131.869,131.678,131.716,7574959960.9375
12.05.2020 19:00:00.000,131.715,131.796,131.601,131.604,6436779785.1563
12.05.2020 20:00:00.000,131.604,131.644,131.306,131.318,3855699951.1719
12.05.2020 21:00:00.000,131.318,131.497,131.316,131.495,3981580078.125
12.05.2020 22:00:00.000,131.499,131.618,131.384,131.573,3579919921.875
12.05.2020 23:00:00.000,131.573,131.574,131.255,131.295,5685109863.2813
13.05.2020 00:00:00.000,131.297,131.464,131.198,131.409,7329109863.2813
13.05.2020 01:00:00.000,131.412,131.579,131.384,131.572,5987319824.2188
13.05.2020 02:00:00.000,131.572,131.597,131.469,131.556,7318439941.4063
13.05.2020 03:00:00.000,131.554,131.636,131.505,131.523,4560729980.4688
13.05.2020 04:00:00.000,131.522,131.534,131.362,131.496,5240290039.0625
13.05.2020 05:00:00.000,131.496,131.647,131.442,131.486,5353169921.875
13.05.2020 06:00:00.000,131.485,131.801,131.391,131.728,9576410156.25
13.05.2020 07:00:00.000,131.729,131.737,131.245,131.354,13087950195.3125
13.05.2020 08:00:00.000,131.355,131.448,131.265,131.404,11184309570.3125
13.05.2020 09:00:00.000,131.402,131.833,131.257,131.692,10084469726.5625
13.05.2020 10:00:00.000,131.688,131.719,131.480,131.527,8832500000
13.05.2020 11:00:00.000,131.525,131.933,131.502,131.776,10606169921.875
13.05.2020 12:00:00.000,131.777,131.852,131.574,131.665,11764570312.5
13.05.2020 13:00:00.000,131.666,131.705,131.292,131.345,23998669921.875
13.05.2020 14:00:00.000,131.345,131.350,130.891,130.967,20756619140.625
13.05.2020 15:00:00.000,130.967,131.050,130.645,130.706,14968339843.75
13.05.2020 16:00:00.000,130.706,130.864,130.650,130.827,12000730468.75
13.05.2020 17:00:00.000,130.828,130.999,130.745,130.900,8705559570.3125
13.05.2020 18:00:00.000,130.902,130.942,130.684,130.720,7083459960.9375
13.05.2020 19:00:00.000,130.721,130.890,130.687,130.791,8014540039.0625
13.05.2020 20:00:00.000,130.788,130.978,130.738,130.889,3422899902.3438
13.05.2020 21:00:00.000,130.889,131.009,130.849,130.958,5320830078.125
13.05.2020 22:00:00.000,130.954,130.998,130.830,130.901,2088189941.4063
13.05.2020 23:00:00.000,130.904,131.005,130.855,130.864,3892360107.4219
14.05.2020 00:00:00.000,130.865,130.865,130.694,130.759,7576009765.625
14.05.2020 01:00:00.000,130.757,130.881,130.421,130.432,8774629882.8125
14.05.2020 02:00:00.000,130.432,130.591,130.429,130.586,5987540039.0625
14.05.2020 03:00:00.000,130.587,130.622,130.487,130.542,4427549804.6875
14.05.2020 04:00:00.000,130.542,130.602,130.451,130.498,3981709960.9375
14.05.2020 05:00:00.000,130.500,130.504,130.247,130.274,4847009765.625
14.05.2020 06:00:00.000,130.273,130.397,130.136,130.258,8760219726.5625
14.05.2020 07:00:00.000,130.255,130.527,130.202,130.269,13571190429.6875
14.05.2020 08:00:00.000,130.272,130.526,130.262,130.353,10117209960.9375
14.05.2020 09:00:00.000,130.351,130.686,130.313,130.627,7896169921.875
14.05.2020 10:00:00.000,130.627,130.757,130.377,130.622,11901679687.5
14.05.2020 11:00:00.000,130.622,130.648,130.427,130.604,10312799804.6875
14.05.2020 12:00:00.000,130.601,130.641,130.272,130.350,13906910156.25
14.05.2020 13:00:00.000,130.350,130.524,130.257,130.321,13044759765.625
14.05.2020 14:00:00.000,130.318,130.710,130.238,130.574,17091609375
14.05.2020 15:00:00.000,130.573,130.849,130.474,130.582,12870750000
14.05.2020 16:00:00.000,130.585,130.786,130.534,130.741,11316000000
14.05.2020 17:00:00.000,130.742,130.906,130.703,130.765,9096419921.875
14.05.2020 18:00:00.000,130.766,130.851,130.705,130.756,8559299804.6875
14.05.2020 19:00:00.000,130.757,131.302,130.745,131.231,10482790039.0625
14.05.2020 20:00:00.000,131.231,131.265,131.108,131.122,4157009765.625
14.05.2020 21:00:00.000,131.124,131.182,130.871,131.142,1554469970.7031
14.05.2020 22:00:00.000,131.142,131.201,131.082,131.102,4444220214.8438
14.05.2020 23:00:00.000,131.106,131.344,131.101,131.327,3737840087.8906
15.05.2020 00:00:00.000,131.326,131.416,131.208,131.239,6858779785.1563
15.05.2020 01:00:00.000,131.240,131.265,130.906,131.045,6145419921.875
15.05.2020 02:00:00.000,131.044,131.080,130.942,131.033,5757930175.7813
15.05.2020 03:00:00.000,131.035,131.044,130.833,130.905,5707439941.4063
15.05.2020 04:00:00.000,130.905,131.014,130.905,130.983,4981390136.7188
15.05.2020 05:00:00.000,130.983,131.019,130.878,130.931,4923270019.5313
15.05.2020 06:00:00.000,130.933,130.952,130.595,130.748,7319000000
15.05.2020 07:00:00.000,130.748,130.896,130.636,130.807,11649990234.375
15.05.2020 08:00:00.000,130.804,130.905,130.633,130.666,8851339843.75
15.05.2020 09:00:00.000,130.665,130.749,130.543,130.685,8040149902.3438
15.05.2020 10:00:00.000,130.683,130.793,130.489,130.515,8985799804.6875
15.05.2020 11:00:00.000,130.514,130.532,130.077,130.092,13273919921.875
15.05.2020 12:00:00.000,130.095,130.353,129.984,130.232,18320820312.5
15.05.2020 13:00:00.000,130.232,130.323,129.991,130.177,17557619140.625
15.05.2020 14:00:00.000,130.177,130.490,129.997,130.087,18173310546.875
15.05.2020 15:00:00.000,130.085,130.179,129.990,130.104,12260980468.75
15.05.2020 16:00:00.000,130.105,130.217,129.979,130.027,9196980468.75
15.05.2020 17:00:00.000,130.027,130.137,129.984,130.026,5380430175.7813
15.05.2020 18:00:00.000,130.028,130.136,129.985,129.994,4886750000
15.05.2020 19:00:00.000,129.993,130.063,129.880,129.933,4975319824.2188
15.05.2020 20:00:00.000,129.929,129.942,129.523,129.610,7981899902.3438
15.05.2020 21:00:00.000,129.610,129.610,129.610,129.610,0
15.05.2020 22:00:00.000,129.610,129.610,129.610,129.610,0
15.05.2020 23:00:00.000,129.610,129.610,129.610,129.610,0
16.05.2020 00:00:00.000,129.610,129.610,129.610,129.610,0
16.05.2020 01:00:00.000,129.610,129.610,129.610,129.610,0
16.05.2020 02:00:00.000,129.610,129.610,129.610,129.610,0
16.05.2020 03:00:00.000,129.610,129.610,129.610,129.610,0
16.05.2020 04:00:00.000,129.610,129.610,129.610,129.610,0
16.05.2020 05:00:00.000,129.610,129.610,129.610,129.610,0
16.05.2020 06:00:00.000,129.610,129.610,129.610,129.610,0
16.05.2020 07:00:00.000,129.610,129.610,129.610,129.610,0
16.05.2020 08:00:00.000,129.610,129.610,129.610,129.610,0
16.05.2020 09:00:00.000,129.610,129.610,129.610,129.610,0
16.05.2020 10:00:00.000,129.610,129.610,129.610,129.610,0
16.05.2020 11:00:00.000,129.610,129.610,129.610,129.610,0
16.05.2020 12:00:00.000,129.610,129.610,129.610,129.610,0
16.05.2020 13:00:00.000,129.610,129.610,129.610,129.610,0
16.05.2020 14:00:00.000,129.610,129.610,129.610,129.610,0
16.05.2020 15:00:00.000,129.610,129.610,129.610,129.610,0
16.05.2020 16:00:00.000,129.610,129.610,129.610,129.610,0
16.05.2020 17:00:00.000,129.610,129.610,129.610,129.610,0
16.05.2020 18:00:00.000,129.610,129.610,129.610,129.610,0
16.05.2020 19:00:00.000,129.610,129.610,129.610,129.610,0
16.05.2020 20:00:00.000,129.610,129.610,129.610,129.610,0
16.05.2020 21:00:00.000,129.610,129.610,129.610,129.610,0
16.05.2020 22:00:00.000,129.610,129.610,129.610,129.610,0
16.05.2020 23:00:00.000,129.610,129.610,129.610,129.610,0
17.05.2020 00:00:00.000,129.610,129.610,129.610,129.610,0
17.05.2020 01:00:00.000,129.610,129.610,129.610,129.610,0
17.05.2020 02:00:00.000,129.610,129.610,129.610,129.610,0
17.05.2020 03:00:00.000,129.610,129.610,129.610,129.610,0
17.05.2020 04:00:00.000,129.610,129.610,129.610,129.610,0
17.05.2020 05:00:00.000,129.610,129.610,129.610,129.610,0
17.05.2020 06:00:00.000,129.610,129.610,129.610,129.610,0
17.05.2020 07:00:00.000,129.610,129.610,129.610,129.610,0
17.05.2020 08:00:00.000,129.610,129.610,129.610,129.610,0
17.05.2020 09:00:00.000,129.610,129.610,129.610,129.610,0
17.05.2020 10:00:00.000,129.610,129.610,129.610,129.610,0
17.05.2020 11:00:00.000,129.610,129.610,129.610,129.610,0
17.05.2020 12:00:00.000,129.610,129.610,129.610,129.610,0
17.05.2020 13:00:00.000,129.610,129.610,129.610,129.610,0
17.05.2020 14:00:00.000,129.610,129.610,129.610,129.610,0
17.05.2020 15:00:00.000,129.610,129.610,129.610,129.610,0
17.05.2020 16:00:00.000,129.610,129.610,129.610,129.610,0
17.05.2020 17:00:00.000,129.610,129.610,129.610,129.610,0
17.05.2020 18:00:00.000,129.610,129.610,129.610,129.610,0
17.05.2020 19:00:00.000,129.610,129.610,129.610,129.610,0
17.05.2020 20:00:00.000,129.610,129.610,129.610,129.610,0
17.05.2020 21:00:00.000,129.391,129.454,129.295,129.384,954270019.5313
17.05.2020 22:00:00.000,129.384,129.774,129.384,129.687,3962159912.1094
17.05.2020 23:00:00.000,129.686,129.737,129.508,129.560,5210660156.25
18.05.2020 00:00:00.000,129.560,129.735,129.547,129.630,6771819824.2188
18.05.2020 01:00:00.000,129.631,129.784,129.600,129.678,5428859863.2813
18.05.2020 02:00:00.000,129.677,129.769,129.646,129.681,5792540039.0625
18.05.2020 03:00:00.000,129.682,129.730,129.637,129.713,3385739990.2344
18.05.2020 04:00:00.000,129.713,129.725,129.541,129.591,3282250000
18.05.2020 05:00:00.000,129.591,129.675,129.577,129.647,3317709960.9375
18.05.2020 06:00:00.000,129.646,129.847,129.587,129.768,6583200195.3125
18.05.2020 07:00:00.000,129.770,129.881,129.739,129.788,9197120117.1875
18.05.2020 08:00:00.000,129.789,129.990,129.779,129.867,10308660156.25
18.05.2020 09:00:00.000,129.866,130.114,129.807,130.079,9063309570.3125
18.05.2020 10:00:00.000,130.079,130.189,130.038,130.088,8368030273.4375
18.05.2020 11:00:00.000,130.088,130.412,130.003,130.349,10737139648.4375
18.05.2020 12:00:00.000,130.348,130.774,130.316,130.705,14988610351.5625
18.05.2020 13:00:00.000,130.706,131.050,130.612,131.011,15620990234.375
18.05.2020 14:00:00.000,131.007,131.091,130.766,130.962,12824040039.0625
18.05.2020 15:00:00.000,130.964,131.275,130.840,130.930,16806169921.875
18.05.2020 16:00:00.000,130.931,130.983,130.620,130.645,11047059570.3125
18.05.2020 17:00:00.000,130.647,130.909,130.590,130.890,8493379882.8125
18.05.2020 18:00:00.000,130.892,130.983,130.888,130.938,5497740234.375
18.05.2020 19:00:00.000,130.942,130.973,130.866,130.924,4642020019.5313
18.05.2020 20:00:00.000,130.923,130.947,130.815,130.873,3142070068.3594
18.05.2020 21:00:00.000,130.871,130.903,130.739,130.843,1728239990.2344
18.05.2020 22:00:00.000,130.843,130.938,130.825,130.911,3077699951.1719
18.05.2020 23:00:00.000,130.917,130.999,130.888,130.998,4416939941.4063
19.05.2020 00:00:00.000,131.003,131.294,130.948,131.104,6451950195.3125
19.05.2020 01:00:00.000,131.104,131.202,131.047,131.115,5353049804.6875
19.05.2020 02:00:00.000,131.114,131.140,130.958,130.990,4758629882.8125
19.05.2020 03:00:00.000,130.992,131.005,130.775,130.897,4527129882.8125
19.05.2020 04:00:00.000,130.905,131.141,130.902,131.125,3434350097.6563
19.05.2020 05:00:00.000,131.124,131.135,130.952,131.009,4464549804.6875
19.05.2020 06:00:00.000,131.011,131.784,131.010,131.693,11775740234.375
19.05.2020 07:00:00.000,131.695,131.773,131.416,131.564,14010679687.5
